25 Tiret d’incise : un tiret demi-cadratin [1] ou cadratin [2] est requis. (Ou éventuellement le signe “moins” [3], s’il s’agit d’une soustraction.) => | Multi-protocole |  {{:icons:process-stop.png?25|Non}}  |  {{:icons:process-stop.png?25|Non}}  |  {{:icons:structure-small.png?25|NetMeeting - Windows Messenger - Wengophone/QuteCom - Gizmo5 - Xmeeting}}  |  {{:icons:structure-small.png?25|AIM - Bonjour - Gadu-Gadu -  Google Talk - Groupwise - ICQ - IRC - MSN - MXit - MySpaceIM - SILC - SIMPLE -  Sametime - XMPP - Yahoo! - Zephyr}}  |^|
25 Mot inconnu : Gizmo5 => | Multi-protocole |  {{:icons:process-stop.png?25|Non}}  |  {{:icons:process-stop.png?25|Non}}  |  {{:icons:structure-small.png?25|NetMeeting - Windows Messenger - Wengophone/QuteCom - Gizmo5 - Xmeeting}}  |  {{:icons:structure-small.png?25|AIM - Bonjour - Gadu-Gadu -  Google Talk - Groupwise - ICQ - IRC - MSN - MXit - MySpaceIM - SILC - SIMPLE -  Sametime - XMPP - Yahoo! - Zephyr}}  |^|
25 Tiret d’incise : un tiret demi-cadratin [1] ou cadratin [2] est requis. (Ou éventuellement le signe “moins” [3], s’il s’agit d’une soustraction.) => | Multi-protocole |  {{:icons:process-stop.png?25|Non}}  |  {{:icons:process-stop.png?25|Non}}  |  {{:icons:structure-small.png?25|NetMeeting - Windows Messenger - Wengophone/QuteCom - Gizmo5 - Xmeeting}}  |  {{:icons:structure-small.png?25|AIM - Bonjour - Gadu-Gadu -  Google Talk - Groupwise - ICQ - IRC - MSN - MXit - MySpaceIM - SILC - SIMPLE -  Sametime - XMPP - Yahoo! - Zephyr}}  |^|
25 Mot inconnu : Xmeeting => | Multi-protocole |  {{:icons:process-stop.png?25|Non}}  |  {{:icons:process-stop.png?25|Non}}  |  {{:icons:structure-small.png?25|NetMeeting - Windows Messenger - Wengophone/QuteCom - Gizmo5 - Xmeeting}}  |  {{:icons:structure-small.png?25|AIM - Bonjour - Gadu-Gadu -  Google Talk - Groupwise - ICQ - IRC - MSN - MXit - MySpaceIM - SILC - SIMPLE -  Sametime - XMPP - Yahoo! - Zephyr}}  |^|
25 Mot inconnu : icons => | Multi-protocole |  {{:icons:process-stop.png?25|Non}}  |  {{:icons:process-stop.png?25|Non}}  |  {{:icons:structure-small.png?25|NetMeeting - Windows Messenger - Wengophone/QuteCom - Gizmo5 - Xmeeting}}  |  {{:icons:structure-small.png?25|AIM - Bonjour - Gadu-Gadu -  Google Talk - Groupwise - ICQ - IRC - MSN - MXit - MySpaceIM - SILC - SIMPLE -  Sametime - XMPP - Yahoo! - Zephyr}}  |^|
25 Il manque un espace. => | Multi-protocole |  {{:icons:process-stop.png?25|Non}}  |  {{:icons:process-stop.png?25|Non}}  |  {{:icons:structure-small.png?25|NetMeeting - Windows Messenger - Wengophone/QuteCom - Gizmo5 - Xmeeting}}  |  {{:icons:structure-small.png?25|AIM - Bonjour - Gadu-Gadu -  Google Talk - Groupwise - ICQ - IRC - MSN - MXit - MySpaceIM - SILC - SIMPLE -  Sametime - XMPP - Yahoo! - Zephyr}}  |^|
25 Il manque un espace insécable. => | Multi-protocole |  {{:icons:process-stop.png?25|Non}}  |  {{:icons:process-stop.png?25|Non}}  |  {{:icons:structure-small.png?25|NetMeeting - Windows Messenger - Wengophone/QuteCom - Gizmo5 - Xmeeting}}  |  {{:icons:structure-small.png?25|AIM - Bonjour - Gadu-Gadu -  Google Talk - Groupwise - ICQ - IRC - MSN - MXit - MySpaceIM - SILC - SIMPLE -  Sametime - XMPP - Yahoo! - Zephyr}}  |^|
25 Il manque un espace. => | Multi-protocole |  {{:icons:process-stop.png?25|Non}}  |  {{:icons:process-stop.png?25|Non}}  |  {{:icons:structure-small.png?25|NetMeeting - Windows Messenger - Wengophone/QuteCom - Gizmo5 - Xmeeting}}  |  {{:icons:structure-small.png?25|AIM - Bonjour - Gadu-Gadu -  Google Talk - Groupwise - ICQ - IRC - MSN - MXit - MySpaceIM - SILC - SIMPLE -  Sametime - XMPP - Yahoo! - Zephyr}}  |^|
25 Mot inconnu : AIM => | Multi-protocole |  {{:icons:process-stop.png?25|Non}}  |  {{:icons:process-stop.png?25|Non}}  |  {{:icons:structure-small.png?25|NetMeeting - Windows Messenger - Wengophone/QuteCom - Gizmo5 - Xmeeting}}  |  {{:icons:structure-small.png?25|AIM - Bonjour - Gadu-Gadu -  Google Talk - Groupwise - ICQ - IRC - MSN - MXit - MySpaceIM - SILC - SIMPLE -  Sametime - XMPP - Yahoo! - Zephyr}}  |^|
25 Tiret d’incise : un tiret demi-cadratin [1] ou cadratin [2] est requis. (Ou éventuellement le signe “moins” [3], s’il s’agit d’une soustraction.) => | Multi-protocole |  {{:icons:process-stop.png?25|Non}}  |  {{:icons:process-stop.png?25|Non}}  |  {{:icons:structure-small.png?25|NetMeeting - Windows Messenger - Wengophone/QuteCom - Gizmo5 - Xmeeting}}  |  {{:icons:structure-small.png?25|AIM - Bonjour - Gadu-Gadu -  Google Talk - Groupwise - ICQ - IRC - MSN - MXit - MySpaceIM - SILC - SIMPLE -  Sametime - XMPP - Yahoo! - Zephyr}}  |^|
25 Tiret d’incise : un tiret demi-cadratin [1] ou cadratin [2] est requis. (Ou éventuellement le signe “moins” [3], s’il s’agit d’une soustraction.) => | Multi-protocole |  {{:icons:process-stop.png?25|Non}}  |  {{:icons:process-stop.png?25|Non}}  |  {{:icons:structure-small.png?25|NetMeeting - Windows Messenger - Wengophone/QuteCom - Gizmo5 - Xmeeting}}  |  {{:icons:structure-small.png?25|AIM - Bonjour - Gadu-Gadu -  Google Talk - Groupwise - ICQ - IRC - MSN - MXit - MySpaceIM - SILC - SIMPLE -  Sametime - XMPP - Yahoo! - Zephyr}}  |^|
25 Mot inconnu : Gadu-Gadu => | Multi-protocole |  {{:icons:process-stop.png?25|Non}}  |  {{:icons:process-stop.png?25|Non}}  |  {{:icons:structure-small.png?25|NetMeeting - Windows Messenger - Wengophone/QuteCom - Gizmo5 - Xmeeting}}  |  {{:icons:structure-small.png?25|AIM - Bonjour - Gadu-Gadu -  Google Talk - Groupwise - ICQ - IRC - MSN - MXit - MySpaceIM - SILC - SIMPLE -  Sametime - XMPP - Yahoo! - Zephyr}}  |^|
25 Tiret d’incise : un tiret demi-cadratin [1] ou cadratin [2] est requis. (Ou éventuellement le signe “moins” [3], s’il s’agit d’une soustraction.) => | Multi-protocole |  {{:icons:process-stop.png?25|Non}}  |  {{:icons:process-stop.png?25|Non}}  |  {{:icons:structure-small.png?25|NetMeeting - Windows Messenger - Wengophone/QuteCom - Gizmo5 - Xmeeting}}  |  {{:icons:structure-small.png?25|AIM - Bonjour - Gadu-Gadu -  Google Talk - Groupwise - ICQ - IRC - MSN - MXit - MySpaceIM - SILC - SIMPLE -  Sametime - XMPP - Yahoo! - Zephyr}}  |^|
25 Mot inconnu : Talk => | Multi-protocole |  {{:icons:process-stop.png?25|Non}}  |  {{:icons:process-stop.png?25|Non}}  |  {{:icons:structure-small.png?25|NetMeeting - Windows Messenger - Wengophone/QuteCom - Gizmo5 - Xmeeting}}  |  {{:icons:structure-small.png?25|AIM - Bonjour - Gadu-Gadu -  Google Talk - Groupwise - ICQ - IRC - MSN - MXit - MySpaceIM - SILC - SIMPLE -  Sametime - XMPP - Yahoo! - Zephyr}}  |^|
25 Tiret d’incise : un tiret demi-cadratin [1] ou cadratin [2] est requis. (Ou éventuellement le signe “moins” [3], s’il s’agit d’une soustraction.) => | Multi-protocole |  {{:icons:process-stop.png?25|Non}}  |  {{:icons:process-stop.png?25|Non}}  |  {{:icons:structure-small.png?25|NetMeeting - Windows Messenger - Wengophone/QuteCom - Gizmo5 - Xmeeting}}  |  {{:icons:structure-small.png?25|AIM - Bonjour - Gadu-Gadu -  Google Talk - Groupwise - ICQ - IRC - MSN - MXit - MySpaceIM - SILC - SIMPLE -  Sametime - XMPP - Yahoo! - Zephyr}}  |^|
25 Mot inconnu : Groupwise => | Multi-protocole |  {{:icons:process-stop.png?25|Non}}  |  {{:icons:process-stop.png?25|Non}}  |  {{:icons:structure-small.png?25|NetMeeting - Windows Messenger - Wengophone/QuteCom - Gizmo5 - Xmeeting}}  |  {{:icons:structure-small.png?25|AIM - Bonjour - Gadu-Gadu -  Google Talk - Groupwise - ICQ - IRC - MSN - MXit - MySpaceIM - SILC - SIMPLE -  Sametime - XMPP - Yahoo! - Zephyr}}  |^|
25 Tiret d’incise : un tiret demi-cadratin [1] ou cadratin [2] est requis. (Ou éventuellement le signe “moins” [3], s’il s’agit d’une soustraction.) => | Multi-protocole |  {{:icons:process-stop.png?25|Non}}  |  {{:icons:process-stop.png?25|Non}}  |  {{:icons:structure-small.png?25|NetMeeting - Windows Messenger - Wengophone/QuteCom - Gizmo5 - Xmeeting}}  |  {{:icons:structure-small.png?25|AIM - Bonjour - Gadu-Gadu -  Google Talk - Groupwise - ICQ - IRC - MSN - MXit - MySpaceIM - SILC - SIMPLE -  Sametime - XMPP - Yahoo! - Zephyr}}  |^|
25 Mot inconnu : ICQ => | Multi-protocole |  {{:icons:process-stop.png?25|Non}}  |  {{:icons:process-stop.png?25|Non}}  |  {{:icons:structure-small.png?25|NetMeeting - Windows Messenger - Wengophone/QuteCom - Gizmo5 - Xmeeting}}  |  {{:icons:structure-small.png?25|AIM - Bonjour - Gadu-Gadu -  Google Talk - Groupwise - ICQ - IRC - MSN - MXit - MySpaceIM - SILC - SIMPLE -  Sametime - XMPP - Yahoo! - Zephyr}}  |^|
25 Tiret d’incise : un tiret demi-cadratin [1] ou cadratin [2] est requis. (Ou éventuellement le signe “moins” [3], s’il s’agit d’une soustraction.) => | Multi-protocole |  {{:icons:process-stop.png?25|Non}}  |  {{:icons:process-stop.png?25|Non}}  |  {{:icons:structure-small.png?25|NetMeeting - Windows Messenger - Wengophone/QuteCom - Gizmo5 - Xmeeting}}  |  {{:icons:structure-small.png?25|AIM - Bonjour - Gadu-Gadu -  Google Talk - Groupwise - ICQ - IRC - MSN - MXit - MySpaceIM - SILC - SIMPLE -  Sametime - XMPP - Yahoo! - Zephyr}}  |^|
25 Mot inconnu : IRC => | Multi-protocole |  {{:icons:process-stop.png?25|Non}}  |  {{:icons:process-stop.png?25|Non}}  |  {{:icons:structure-small.png?25|NetMeeting - Windows Messenger - Wengophone/QuteCom - Gizmo5 - Xmeeting}}  |  {{:icons:structure-small.png?25|AIM - Bonjour - Gadu-Gadu -  Google Talk - Groupwise - ICQ - IRC - MSN - MXit - MySpaceIM - SILC - SIMPLE -  Sametime - XMPP - Yahoo! - Zephyr}}  |^|
25 Tiret d’incise : un tiret demi-cadratin [1] ou cadratin [2] est requis. (Ou éventuellement le signe “moins” [3], s’il s’agit d’une soustraction.) => | Multi-protocole |  {{:icons:process-stop.png?25|Non}}  |  {{:icons:process-stop.png?25|Non}}  |  {{:icons:structure-small.png?25|NetMeeting - Windows Messenger - Wengophone/QuteCom - Gizmo5 - Xmeeting}}  |  {{:icons:structure-small.png?25|AIM - Bonjour - Gadu-Gadu -  Google Talk - Groupwise - ICQ - IRC - MSN - MXit - MySpaceIM - SILC - SIMPLE -  Sametime - XMPP - Yahoo! - Zephyr}}  |^|
25 Mot inconnu : MSN => | Multi-protocole |  {{:icons:process-stop.png?25|Non}}  |  {{:icons:process-stop.png?25|Non}}  |  {{:icons:structure-small.png?25|NetMeeting - Windows Messenger - Wengophone/QuteCom - Gizmo5 - Xmeeting}}  |  {{:icons:structure-small.png?25|AIM - Bonjour - Gadu-Gadu -  Google Talk - Groupwise - ICQ - IRC - MSN - MXit - MySpaceIM - SILC - SIMPLE -  Sametime - XMPP - Yahoo! - Zephyr}}  |^|
25 Tiret d’incise : un tiret demi-cadratin [1] ou cadratin [2] est requis. (Ou éventuellement le signe “moins” [3], s’il s’agit d’une soustraction.) => | Multi-protocole |  {{:icons:process-stop.png?25|Non}}  |  {{:icons:process-stop.png?25|Non}}  |  {{:icons:structure-small.png?25|NetMeeting - Windows Messenger - Wengophone/QuteCom - Gizmo5 - Xmeeting}}  |  {{:icons:structure-small.png?25|AIM - Bonjour - Gadu-Gadu -  Google Talk - Groupwise - ICQ - IRC - MSN - MXit - MySpaceIM - SILC - SIMPLE -  Sametime - XMPP - Yahoo! - Zephyr}}  |^|
25 Mot inconnu : MXit => | Multi-protocole |  {{:icons:process-stop.png?25|Non}}  |  {{:icons:process-stop.png?25|Non}}  |  {{:icons:structure-small.png?25|NetMeeting - Windows Messenger - Wengophone/QuteCom - Gizmo5 - Xmeeting}}  |  {{:icons:structure-small.png?25|AIM - Bonjour - Gadu-Gadu -  Google Talk - Groupwise - ICQ - IRC - MSN - MXit - MySpaceIM - SILC - SIMPLE -  Sametime - XMPP - Yahoo! - Zephyr}}  |^|
25 Tiret d’incise : un tiret demi-cadratin [1] ou cadratin [2] est requis. (Ou éventuellement le signe “moins” [3], s’il s’agit d’une soustraction.) => | Multi-protocole |  {{:icons:process-stop.png?25|Non}}  |  {{:icons:process-stop.png?25|Non}}  |  {{:icons:structure-small.png?25|NetMeeting - Windows Messenger - Wengophone/QuteCom - Gizmo5 - Xmeeting}}  |  {{:icons:structure-small.png?25|AIM - Bonjour - Gadu-Gadu -  Google Talk - Groupwise - ICQ - IRC - MSN - MXit - MySpaceIM - SILC - SIMPLE -  Sametime - XMPP - Yahoo! - Zephyr}}  |^|
25 Mot inconnu : MySpaceIM => | Multi-protocole |  {{:icons:process-stop.png?25|Non}}  |  {{:icons:process-stop.png?25|Non}}  |  {{:icons:structure-small.png?25|NetMeeting - Windows Messenger - Wengophone/QuteCom - Gizmo5 - Xmeeting}}  |  {{:icons:structure-small.png?25|AIM - Bonjour - Gadu-Gadu -  Google Talk - Groupwise - ICQ - IRC - MSN - MXit - MySpaceIM - SILC - SIMPLE -  Sametime - XMPP - Yahoo! - Zephyr}}  |^|
25 Tiret d’incise : un tiret demi-cadratin [1] ou cadratin [2] est requis. (Ou éventuellement le signe “moins” [3], s’il s’agit d’une soustraction.) => | Multi-protocole |  {{:icons:process-stop.png?25|Non}}  |  {{:icons:process-stop.png?25|Non}}  |  {{:icons:structure-small.png?25|NetMeeting - Windows Messenger - Wengophone/QuteCom - Gizmo5 - Xmeeting}}  |  {{:icons:structure-small.png?25|AIM - Bonjour - Gadu-Gadu -  Google Talk - Groupwise - ICQ - IRC - MSN - MXit - MySpaceIM - SILC - SIMPLE -  Sametime - XMPP - Yahoo! - Zephyr}}  |^|
25 Mot inconnu : SILC => | Multi-protocole |  {{:icons:process-stop.png?25|Non}}  |  {{:icons:process-stop.png?25|Non}}  |  {{:icons:structure-small.png?25|NetMeeting - Windows Messenger - Wengophone/QuteCom - Gizmo5 - Xmeeting}}  |  {{:icons:structure-small.png?25|AIM - Bonjour - Gadu-Gadu -  Google Talk - Groupwise - ICQ - IRC - MSN - MXit - MySpaceIM - SILC - SIMPLE -  Sametime - XMPP - Yahoo! - Zephyr}}  |^|
25 Tiret d’incise : un tiret demi-cadratin [1] ou cadratin [2] est requis. (Ou éventuellement le signe “moins” [3], s’il s’agit d’une soustraction.) => | Multi-protocole |  {{:icons:process-stop.png?25|Non}}  |  {{:icons:process-stop.png?25|Non}}  |  {{:icons:structure-small.png?25|NetMeeting - Windows Messenger - Wengophone/QuteCom - Gizmo5 - Xmeeting}}  |  {{:icons:structure-small.png?25|AIM - Bonjour - Gadu-Gadu -  Google Talk - Groupwise - ICQ - IRC - MSN - MXit - MySpaceIM - SILC - SIMPLE -  Sametime - XMPP - Yahoo! - Zephyr}}  |^|
25 Tiret d’incise : un tiret demi-cadratin [1] ou cadratin [2] est requis. (Ou éventuellement le signe “moins” [3], s’il s’agit d’une soustraction.) => | Multi-protocole |  {{:icons:process-stop.png?25|Non}}  |  {{:icons:process-stop.png?25|Non}}  |  {{:icons:structure-small.png?25|NetMeeting - Windows Messenger - Wengophone/QuteCom - Gizmo5 - Xmeeting}}  |  {{:icons:structure-small.png?25|AIM - Bonjour - Gadu-Gadu -  Google Talk - Groupwise - ICQ - IRC - MSN - MXit - MySpaceIM - SILC - SIMPLE -  Sametime - XMPP - Yahoo! - Zephyr}}  |^|
25 Mot inconnu : Sametime => | Multi-protocole |  {{:icons:process-stop.png?25|Non}}  |  {{:icons:process-stop.png?25|Non}}  |  {{:icons:structure-small.png?25|NetMeeting - Windows Messenger - Wengophone/QuteCom - Gizmo5 - Xmeeting}}  |  {{:icons:structure-small.png?25|AIM - Bonjour - Gadu-Gadu -  Google Talk - Groupwise - ICQ - IRC - MSN - MXit - MySpaceIM - SILC - SIMPLE -  Sametime - XMPP - Yahoo! - Zephyr}}  |^|
25 Tiret d’incise : un tiret demi-cadratin [1] ou cadratin [2] est requis. (Ou éventuellement le signe “moins” [3], s’il s’agit d’une soustraction.) => | Multi-protocole |  {{:icons:process-stop.png?25|Non}}  |  {{:icons:process-stop.png?25|Non}}  |  {{:icons:structure-small.png?25|NetMeeting - Windows Messenger - Wengophone/QuteCom - Gizmo5 - Xmeeting}}  |  {{:icons:structure-small.png?25|AIM - Bonjour - Gadu-Gadu -  Google Talk - Groupwise - ICQ - IRC - MSN - MXit - MySpaceIM - SILC - SIMPLE -  Sametime - XMPP - Yahoo! - Zephyr}}  |^|
25 Mot inconnu : XMPP => | Multi-protocole |  {{:icons:process-stop.png?25|Non}}  |  {{:icons:process-stop.png?25|Non}}  |  {{:icons:structure-small.png?25|NetMeeting - Windows Messenger - Wengophone/QuteCom - Gizmo5 - Xmeeting}}  |  {{:icons:structure-small.png?25|AIM - Bonjour - Gadu-Gadu -  Google Talk - Groupwise - ICQ - IRC - MSN - MXit - MySpaceIM - SILC - SIMPLE -  Sametime - XMPP - Yahoo! - Zephyr}}  |^|
25 Tiret d’incise : un tiret demi-cadratin [1] ou cadratin [2] est requis. (Ou éventuellement le signe “moins” [3], s’il s’agit d’une soustraction.) => | Multi-protocole |  {{:icons:process-stop.png?25|Non}}  |  {{:icons:process-stop.png?25|Non}}  |  {{:icons:structure-small.png?25|NetMeeting - Windows Messenger - Wengophone/QuteCom - Gizmo5 - Xmeeting}}  |  {{:icons:structure-small.png?25|AIM - Bonjour - Gadu-Gadu -  Google Talk - Groupwise - ICQ - IRC - MSN - MXit - MySpaceIM - SILC - SIMPLE -  Sametime - XMPP - Yahoo! - Zephyr}}  |^|
25 Mot inconnu : Yahoo => | Multi-protocole |  {{:icons:process-stop.png?25|Non}}  |  {{:icons:process-stop.png?25|Non}}  |  {{:icons:structure-small.png?25|NetMeeting - Windows Messenger - Wengophone/QuteCom - Gizmo5 - Xmeeting}}  |  {{:icons:structure-small.png?25|AIM - Bonjour - Gadu-Gadu -  Google Talk - Groupwise - ICQ - IRC - MSN - MXit - MySpaceIM - SILC - SIMPLE -  Sametime - XMPP - Yahoo! - Zephyr}}  |^|
25 Il manque un espace insécable. => | Multi-protocole |  {{:icons:process-stop.png?25|Non}}  |  {{:icons:process-stop.png?25|Non}}  |  {{:icons:structure-small.png?25|NetMeeting - Windows Messenger - Wengophone/QuteCom - Gizmo5 - Xmeeting}}  |  {{:icons:structure-small.png?25|AIM - Bonjour - Gadu-Gadu -  Google Talk - Groupwise - ICQ - IRC - MSN - MXit - MySpaceIM - SILC - SIMPLE -  Sametime - XMPP - Yahoo! - Zephyr}}  |^|
25 Tiret d’incise : un tiret demi-cadratin [1] ou cadratin [2] est requis. (Ou éventuellement le signe “moins” [3], s’il s’agit d’une soustraction.) => | Multi-protocole |  {{:icons:process-stop.png?25|Non}}  |  {{:icons:process-stop.png?25|Non}}  |  {{:icons:structure-small.png?25|NetMeeting - Windows Messenger - Wengophone/QuteCom - Gizmo5 - Xmeeting}}  |  {{:icons:structure-small.png?25|AIM - Bonjour - Gadu-Gadu -  Google Talk - Groupwise - ICQ - IRC - MSN - MXit - MySpaceIM - SILC - SIMPLE -  Sametime - XMPP - Yahoo! - Zephyr}}  |^|
25 Mot inconnu : Zephyr => | Multi-protocole |  {{:icons:process-stop.png?25|Non}}  |  {{:icons:process-stop.png?25|Non}}  |  {{:icons:structure-small.png?25|NetMeeting - Windows Messenger - Wengophone/QuteCom - Gizmo5 - Xmeeting}}  |  {{:icons:structure-small.png?25|AIM - Bonjour - Gadu-Gadu -  Google Talk - Groupwise - ICQ - IRC - MSN - MXit - MySpaceIM - SILC - SIMPLE -  Sametime - XMPP - Yahoo! - Zephyr}}  |^|

27 Mot inconnu : icons => | Texte instantané |  {{:icons:icon-ok-nuvola.png?25|Oui}}  |  {{:icons:icon-ok-nuvola.png?25|Oui}}  |  {{:icons:icon-ok-nuvola.png?25|Oui}}  |  {{:icons:icon-ok-nuvola.png?25|Oui}}  |^|
27 Il manque un espace. => | Texte instantané |  {{:icons:icon-ok-nuvola.png?25|Oui}}  |  {{:icons:icon-ok-nuvola.png?25|Oui}}  |  {{:icons:icon-ok-nuvola.png?25|Oui}}  |  {{:icons:icon-ok-nuvola.png?25|Oui}}  |^|
27 Mot inconnu : icon-ok-nuvola => | Texte instantané |  {{:icons:icon-ok-nuvola.png?25|Oui}}  |  {{:icons:icon-ok-nuvola.png?25|Oui}}  |  {{:icons:icon-ok-nuvola.png?25|Oui}}  |  {{:icons:icon-ok-nuvola.png?25|Oui}}  |^|
27 Il manque un espace insécable. => | Texte instantané |  {{:icons:icon-ok-nuvola.png?25|Oui}}  |  {{:icons:icon-ok-nuvola.png?25|Oui}}  |  {{:icons:icon-ok-nuvola.png?25|Oui}}  |  {{:icons:icon-ok-nuvola.png?25|Oui}}  |^|
27 Il manque un espace. => | Texte instantané |  {{:icons:icon-ok-nuvola.png?25|Oui}}  |  {{:icons:icon-ok-nuvola.png?25|Oui}}  |  {{:icons:icon-ok-nuvola.png?25|Oui}}  |  {{:icons:icon-ok-nuvola.png?25|Oui}}  |^|
27 Mot inconnu : icons => | Texte instantané |  {{:icons:icon-ok-nuvola.png?25|Oui}}  |  {{:icons:icon-ok-nuvola.png?25|Oui}}  |  {{:icons:icon-ok-nuvola.png?25|Oui}}  |  {{:icons:icon-ok-nuvola.png?25|Oui}}  |^|
27 Il manque un espace. => | Texte instantané |  {{:icons:icon-ok-nuvola.png?25|Oui}}  |  {{:icons:icon-ok-nuvola.png?25|Oui}}  |  {{:icons:icon-ok-nuvola.png?25|Oui}}  |  {{:icons:icon-ok-nuvola.png?25|Oui}}  |^|
27 Mot inconnu : icon-ok-nuvola => | Texte instantané |  {{:icons:icon-ok-nuvola.png?25|Oui}}  |  {{:icons:icon-ok-nuvola.png?25|Oui}}  |  {{:icons:icon-ok-nuvola.png?25|Oui}}  |  {{:icons:icon-ok-nuvola.png?25|Oui}}  |^|
27 Il manque un espace insécable. => | Texte instantané |  {{:icons:icon-ok-nuvola.png?25|Oui}}  |  {{:icons:icon-ok-nuvola.png?25|Oui}}  |  {{:icons:icon-ok-nuvola.png?25|Oui}}  |  {{:icons:icon-ok-nuvola.png?25|Oui}}  |^|
27 Il manque un espace. => | Texte instantané |  {{:icons:icon-ok-nuvola.png?25|Oui}}  |  {{:icons:icon-ok-nuvola.png?25|Oui}}  |  {{:icons:icon-ok-nuvola.png?25|Oui}}  |  {{:icons:icon-ok-nuvola.png?25|Oui}}  |^|
27 Mot inconnu : icons => | Texte instantané |  {{:icons:icon-ok-nuvola.png?25|Oui}}  |  {{:icons:icon-ok-nuvola.png?25|Oui}}  |  {{:icons:icon-ok-nuvola.png?25|Oui}}  |  {{:icons:icon-ok-nuvola.png?25|Oui}}  |^|
27 Il manque un espace. => | Texte instantané |  {{:icons:icon-ok-nuvola.png?25|Oui}}  |  {{:icons:icon-ok-nuvola.png?25|Oui}}  |  {{:icons:icon-ok-nuvola.png?25|Oui}}  |  {{:icons:icon-ok-nuvola.png?25|Oui}}  |^|
27 Mot inconnu : icon-ok-nuvola => | Texte instantané |  {{:icons:icon-ok-nuvola.png?25|Oui}}  |  {{:icons:icon-ok-nuvola.png?25|Oui}}  |  {{:icons:icon-ok-nuvola.png?25|Oui}}  |  {{:icons:icon-ok-nuvola.png?25|Oui}}  |^|
27 Il manque un espace insécable. => | Texte instantané |  {{:icons:icon-ok-nuvola.png?25|Oui}}  |  {{:icons:icon-ok-nuvola.png?25|Oui}}  |  {{:icons:icon-ok-nuvola.png?25|Oui}}  |  {{:icons:icon-ok-nuvola.png?25|Oui}}  |^|
27 Il manque un espace. => | Texte instantané |  {{:icons:icon-ok-nuvola.png?25|Oui}}  |  {{:icons:icon-ok-nuvola.png?25|Oui}}  |  {{:icons:icon-ok-nuvola.png?25|Oui}}  |  {{:icons:icon-ok-nuvola.png?25|Oui}}  |^|
27 Mot inconnu : icons => | Texte instantané |  {{:icons:icon-ok-nuvola.png?25|Oui}}  |  {{:icons:icon-ok-nuvola.png?25|Oui}}  |  {{:icons:icon-ok-nuvola.png?25|Oui}}  |  {{:icons:icon-ok-nuvola.png?25|Oui}}  |^|
27 Il manque un espace. => | Texte instantané |  {{:icons:icon-ok-nuvola.png?25|Oui}}  |  {{:icons:icon-ok-nuvola.png?25|Oui}}  |  {{:icons:icon-ok-nuvola.png?25|Oui}}  |  {{:icons:icon-ok-nuvola.png?25|Oui}}  |^|
27 Mot inconnu : icon-ok-nuvola => | Texte instantané |  {{:icons:icon-ok-nuvola.png?25|Oui}}  |  {{:icons:icon-ok-nuvola.png?25|Oui}}  |  {{:icons:icon-ok-nuvola.png?25|Oui}}  |  {{:icons:icon-ok-nuvola.png?25|Oui}}  |^|
27 Il manque un espace insécable. => | Texte instantané |  {{:icons:icon-ok-nuvola.png?25|Oui}}  |  {{:icons:icon-ok-nuvola.png?25|Oui}}  |  {{:icons:icon-ok-nuvola.png?25|Oui}}  |  {{:icons:icon-ok-nuvola.png?25|Oui}}  |^|
27 Il manque un espace. => | Texte instantané |  {{:icons:icon-ok-nuvola.png?25|Oui}}  |  {{:icons:icon-ok-nuvola.png?25|Oui}}  |  {{:icons:icon-ok-nuvola.png?25|Oui}}  |  {{:icons:icon-ok-nuvola.png?25|Oui}}  |^|

29 Mot inconnu : Disscusion => | Disscusion audio |  {{:icons:icon-ok-nuvola.png?25|Oui}}  |  {{:icons:validation_double.png?25|Si plug-in installé}}  |  {{:icons:icon-ok-nuvola.png?25|Oui}}  |  {{:icons:interrogation.png?25|Ne sait pas}}  |^|
29 Mot inconnu : icons => | Disscusion audio |  {{:icons:icon-ok-nuvola.png?25|Oui}}  |  {{:icons:validation_double.png?25|Si plug-in installé}}  |  {{:icons:icon-ok-nuvola.png?25|Oui}}  |  {{:icons:interrogation.png?25|Ne sait pas}}  |^|
29 Il manque un espace. => | Disscusion audio |  {{:icons:icon-ok-nuvola.png?25|Oui}}  |  {{:icons:validation_double.png?25|Si plug-in installé}}  |  {{:icons:icon-ok-nuvola.png?25|Oui}}  |  {{:icons:interrogation.png?25|Ne sait pas}}  |^|
29 Mot inconnu : icon-ok-nuvola => | Disscusion audio |  {{:icons:icon-ok-nuvola.png?25|Oui}}  |  {{:icons:validation_double.png?25|Si plug-in installé}}  |  {{:icons:icon-ok-nuvola.png?25|Oui}}  |  {{:icons:interrogation.png?25|Ne sait pas}}  |^|
29 Il manque un espace insécable. => | Disscusion audio |  {{:icons:icon-ok-nuvola.png?25|Oui}}  |  {{:icons:validation_double.png?25|Si plug-in installé}}  |  {{:icons:icon-ok-nuvola.png?25|Oui}}  |  {{:icons:interrogation.png?25|Ne sait pas}}  |^|
29 Il manque un espace. => | Disscusion audio |  {{:icons:icon-ok-nuvola.png?25|Oui}}  |  {{:icons:validation_double.png?25|Si plug-in installé}}  |  {{:icons:icon-ok-nuvola.png?25|Oui}}  |  {{:icons:interrogation.png?25|Ne sait pas}}  |^|
