
26 Guillemets typographiques ouvrants. => =====Logiciels CAO orientés "Mécanique" ===== | " => suggestions : ['«\xa0', '“']
26 Guillemets typographiques fermants. => =====Logiciels CAO orientés "Mécanique" ===== | " => suggestions : ['\xa0»', '”']

28 Nombre ordinal. Second : 2ᵈ. Seconde : 2ᵈᵉ. Seconds : 2ᵈˢ. Secondes : 2ᵈᵉˢ. => ^ Logiciel ^ 2D ^ 3D ^ Formats de fichier ^ Commentaires ^ Installation ^ Utilisation ^ Licence ^ Langues ^ | 2d => suggestions : ['2ᵈ']

49 Nombre ordinal. Second : 2ᵈ. Seconde : 2ᵈᵉ. Seconds : 2ᵈˢ. Secondes : 2ᵈᵉˢ. => ^ Logiciel ^ 2D ^ 3D ^ Formats de fichier ^ Commentaires ^ Installation ^ Utilisation ^ Licence ^ Langues ^ | 2d => suggestions : ['2ᵈ']

62 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   * Discussion [[https://forum.ubuntu-fr.org/viewtopic.php?id=124148|"Énergétique/Thermique"]] sur le forum Ubuntu-fr |    => suggestions : ['']
62 Guillemets typographiques ouvrants. =>   * Discussion [[https://forum.ubuntu-fr.org/viewtopic.php?id=124148|"Énergétique/Thermique"]] sur le forum Ubuntu-fr | " => suggestions : ['«\xa0', '“']
62 Guillemets typographiques fermants. =>   * Discussion [[https://forum.ubuntu-fr.org/viewtopic.php?id=124148|"Énergétique/Thermique"]] sur le forum Ubuntu-fr | " => suggestions : ['\xa0»', '”']

69 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   * [[https://help.ubuntu.com/community/UbuntuEngineering|Logiciels d'ingénierie sur Ubuntu]] (en) |    => suggestions : ['']

70 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   * Discussion [[https://forum.ubuntu-fr.org/viewtopic.php?id=257947&p=4|"Autocad Like en natif sous Linux"]] sur le forum Ubuntu-fr |    => suggestions : ['']
70 Guillemets typographiques ouvrants. =>   * Discussion [[https://forum.ubuntu-fr.org/viewtopic.php?id=257947&p=4|"Autocad Like en natif sous Linux"]] sur le forum Ubuntu-fr | " => suggestions : ['«\xa0', '“']
70 Mot inconnu : Autocad =>   * Discussion [[https://forum.ubuntu-fr.org/viewtopic.php?id=257947&p=4|"Autocad Like en natif sous Linux"]] sur le forum Ubuntu-fr | autocad
70 Guillemets typographiques fermants. =>   * Discussion [[https://forum.ubuntu-fr.org/viewtopic.php?id=257947&p=4|"Autocad Like en natif sous Linux"]] sur le forum Ubuntu-fr | " => suggestions : ['\xa0»', '”']

71 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   * Discussion [[https://forum.ubuntu-fr.org/viewtopic.php?id=34186&p=1|"Logiciel de CAO 2D/3D (Conception Mécanique)"]] sur le forum Ubuntu-fr |    => suggestions : ['']
71 Guillemets typographiques ouvrants. =>   * Discussion [[https://forum.ubuntu-fr.org/viewtopic.php?id=34186&p=1|"Logiciel de CAO 2D/3D (Conception Mécanique)"]] sur le forum Ubuntu-fr | " => suggestions : ['«\xa0', '“']
71 Nombre ordinal. Second : 2ᵈ. Seconde : 2ᵈᵉ. Seconds : 2ᵈˢ. Secondes : 2ᵈᵉˢ. =>   * Discussion [[https://forum.ubuntu-fr.org/viewtopic.php?id=34186&p=1|"Logiciel de CAO 2D/3D (Conception Mécanique)"]] sur le forum Ubuntu-fr | 2d => suggestions : ['2ᵈ']
77 Il manque un espace. => //Contributeurs : [[utilisateurs:fanfantasy7]] (Auteur), [[utilisateurs:lami|L'ami René]], [[utilisateurs:YannUbuntu]], Penbeuz, [[utilisateurs:Gemnoc]].// | fanfantasy7 => suggestions : [' fanfantasy7']
77 Il manque un espace. => //Contributeurs : [[utilisateurs:fanfantasy7]] (Auteur), [[utilisateurs:lami|L'ami René]], [[utilisateurs:YannUbuntu]], Penbeuz, [[utilisateurs:Gemnoc]].// | lami => suggestions : [' lami']
77 Il manque un espace. => //Contributeurs : [[utilisateurs:fanfantasy7]] (Auteur), [[utilisateurs:lami|L'ami René]], [[utilisateurs:YannUbuntu]], Penbeuz, [[utilisateurs:Gemnoc]].// | yannubuntu => suggestions : [' YannUbuntu']
77 Mot inconnu : Penbeuz => //Contributeurs : [[utilisateurs:fanfantasy7]] (Auteur), [[utilisateurs:lami|L'ami René]], [[utilisateurs:YannUbuntu]], Penbeuz, [[utilisateurs:Gemnoc]].// | penbeuz
77 Il manque un espace. => //Contributeurs : [[utilisateurs:fanfantasy7]] (Auteur), [[utilisateurs:lami|L'ami René]], [[utilisateurs:YannUbuntu]], Penbeuz, [[utilisateurs:Gemnoc]].// | gemnoc => suggestions : [' Gemnoc']
